Ensembl	C1	C2	C3	C4	C5	C11	Ds1	Ds3	Ds4	Ds5	Ds8	Ds9
ENSG00000151882	4.147221133	2.880991517	1.915676018	2.700907211	2.325875373	1.386660179	1.791642716	3.310674575	3.12802228	3.617824251	3.998204794	1.727416233
ENSG00000151881	11.94399686	10.70082564	5.067272048	7.221991022	13.45359285	6.066638281	4.156611101	4.227476765	7.527877796	8.525170018	7.375329231	3.495004937
ENSG00000172244	6.511137179	4.676934281	2.595432025	3.640353198	5.107804742	3.813315491	2.436634094	1.83360438	3.40301325	1.576081852	4.696920195	1.767588704
ENSG00000172239	135.1994089	123.0220793	68.68625465	100.9904436	132.3924747	75.91964477	61.88333941	54.90626449	73.69757988	58.8881492	84.5445635	51.17972747
ENSG00000112992	131.3424933	142.403295	130.4513572	136.7774641	121.7664166	118.7761109	113.0884882	101.0010413	115.5993289	96.2484531	110.7852086	94.32496083
ENSG00000070193	2.405388257	1.534034444	0.587062006	1.40916898	1.003318789	0.953328873	2.293302677	2.85227348	2.578040341	2.435762862	1.746788502	0.401724705
ENSG00000112996	170.533733	134.3963835	105.918345	136.5426026	207.6413838	130.4760562	106.2085802	100.9501078	144.9546149	117.9912187	136.6376784	94.04375354
ENSG00000164588	168.8748445	133.7603204	109.162635	100.4032898	111.8700449	134.5493704	100.9769835	72.73297373	101.9872759	76.54742995	107.7962593	99.02513989
ENSG00000170571	16.17416242	23.30984046	16.74671616	15.35407034	17.694895	17.37658536	10.92902057	9.830156814	14.57452139	10.42363225	18.08896538	12.97570799
ENSG00000151883	119.2740798	117.8213284	94.2080029	94.79597158	119.4861466	119.2961085	66.72077475	72.22363918	75.69126441	78.19515189	90.67773202	76.68924626
ENSG00000213949	29.11349235	24.50713563	16.40683816	19.37607347	31.92377963	21.49323277	16.91310724	21.79951874	23.58047565	20.56070416	49.72524603	23.38037786
ENSG00000152684	20.69463345	21.88805244	20.26908819	23.04578436	18.78942459	21.83989781	18.09559143	13.90483321	14.60889527	15.90409869	17.0797098	19.52382068
ENSG00000164171	20.44580019	17.77235027	12.76087412	17.02745851	33.97602261	25.30654826	10.03319921	36.31555341	21.96490371	38.50654525	29.65658701	17.55536963
ENSG00000164172	126.0755224	136.4916501	92.57040888	105.8638196	138.594809	81.42295236	62.49249794	48.59051607	70.3289405	56.34492621	78.64430012	55.83973405
ENSG00000164258	37.44940683	34.68414463	26.13970825	31.73565973	31.69575264	20.75656955	17.37893435	15.8403045	17.04944012	17.22944025	21.66017743	16.18950563
ENSG00000185305	22.02174422	22.48670002	22.09207021	26.42191837	20.11198117	25.0898826	23.50635244	13.14083139	20.93368757	14.07727654	19.09822096	22.45641103
ENSG00000169271	2.695693737	1.159879702	1.01963401	1.966965034	0.592870193	0.953328873	0.644991378	1.22240292	1.718693561	2.39994282	1.280978235	0.120517412
ENSG00000178996	52.58676397	55.37490189	46.50149044	44.06588831	91.80366915	56.85306732	42.06777097	58.36973943	43.99855515	55.30614499	59.97307191	43.9085103
ENSG00000164294	0.787972015	1.870773713	0.494368005	0.792657551	4.241302151	0.866662612	0.573325669	2.597606205	2.028058402	2.077562441	1.824423547	0.642759529
ENSG00000067248	80.62197883	85.49435866	61.42522458	72.68963321	103.9347054	72.75632624	49.84350036	50.57692081	58.77931978	52.44054162	71.23015337	51.34041735
ENSG00000039123	110.8966931	110.2259871	83.30100879	94.5317524	115.0168175	84.10960645	69.55157024	73.54790901	88.75333547	71.31770381	98.09187878	60.94163781
ENSG00000067113	32.55568589	35.35762317	27.37562826	27.80172967	33.70239021	27.81986983	24.15134381	28.36993443	30.2146328	31.91565751	32.33499605	29.96866302
ENSG00000177058	25.71277103	22.5241155	18.60059618	18.75956204	26.99839649	26.17321087	17.77309574	19.86404745	20.93368757	24.82328917	23.60105354	18.88106115
ENSG00000134352	497.873897	505.3708107	327.7659871	399.0003251	639.0228575	302.335252	315.9741094	327.2983818	381.3781011	334.1651727	405.4878376	329.8159831
ENSG00000164512	5.225498628	4.75176523	3.676862035	3.963287756	2.781929368	3.163318532	4.264109664	1.375203285	1.890562917	1.647721936	2.523138948	1.606898822
ENSG00000095015	42.75784988	41.00735978	35.53270034	31.67694436	48.38732885	35.44650081	27.98545923	38.86222616	29.52715537	37.75432437	29.19077675	24.62572444
ENSG00000155542	1.202694129	1.197295176	2.317350022	1.497242041	2.964350966	1.039995134	2.65163122	2.903206935	2.509292599	2.650683115	2.367868858	0.964139293
ENSG00000155545	60.17617864	47.81697609	32.16481831	42.92093851	86.01178342	40.25647831	35.25952865	37.38515597	42.96733902	40.72738786	45.57177115	28.40193667
ENSG00000062194	210.2641114	198.2645981	138.9174093	171.125958	227.753365	150.7559613	125.9166501	134.2096539	151.1075379	139.1608635	147.1184094	93.03944178
ENSG00000145632	242.5709641	305.3102699	226.1115662	220.3000839	227.0236786	236.6422261	153.006288	86.43407313	147.3951598	87.68746304	171.4181783	174.7502469
ENSG00000175857	2.571277103	1.122464228	0.679756006	1.497242041	4.742961546	1.603325831	0.322495689	3.514408395	0.893720652	3.617824251	2.212598769	1.165001646
ENSG00000152932	802.4872893	970.2580783	532.8360151	652.1223031	561.448073	454.304541	486.4309974	235.9237635	447.6852987	253.0685974	675.5801576	471.785494
ENSG00000113448	187.4543952	150.1857136	109.904187	140.3884596	136.4513552	128.3527328	110.2218599	102.8346456	129.9332332	99.14987651	132.4842035	105.6535975
ENSG00000164181	28.36699255	23.5343333	18.19892217	23.01642667	42.68665391	22.5332279	21.64304401	34.78754976	43.1048345	32.13057776	56.71240004	31.41487196
ENSG00000049167	23.51474382	18.55807523	15.32540815	15.47150109	25.9494723	17.50658475	13.47315323	12.58056338	12.44334138	15.90409869	17.27379741	13.01588046
ENSG00000164182	23.68063267	19.23155377	15.91247015	19.61093497	36.84916278	20.71323642	11.28734911	11.05255973	18.6306382	14.0414565	23.60105354	12.4132934
ENSG00000188725	39.64743403	37.30322783	27.90089427	28.6237449	47.79445865	25.30654826	25.40549371	22.81818784	23.4086063	21.99350585	29.03550666	19.88537292
ENSG00000130449	82.44675613	70.75266181	61.20893858	55.75024777	98.96371687	85.19293472	75.0698298	84.29486802	92.32821808	79.84287383	85.82554174	78.25597262
ENSG00000068796	261.7725979	236.0916425	163.2341356	181.8415138	293.744378	188.7591168	145.0872272	145.0584798	148.7357407	149.5486757	185.4701214	122.2850003
ENSG00000086189	19.11868942	16.64988604	12.79177212	13.97425905	20.34000817	13.56326987	11.39484767	11.86749501	14.12766107	12.85939511	13.81903793	11.48932657
ENSG00000086200	50.38873677	53.27963533	41.9903824	42.36314246	43.9179997	46.45311598	36.65700997	27.91153334	36.36755574	33.09771889	43.51444246	32.21832137
ENSG00000186105	1.949193933	1.23471065	0.710654007	1.350453606	1.322556585	1.906657745	0.035832854	0.91680219	0.824972909	0.716400842	1.746788502	0.602587058
ENSG00000178394	3.608082386	4.302779539	17.17928816	11.24399415	3.101167165	14.12660057	14.94230025	6.977883334	11.5839946	7.307288587	5.667358251	24.1436548
ENSG00000164197	71.82987003	73.8207307	54.99844052	69.54836069	67.49599123	57.97972871	41.17194962	46.60411132	54.82632459	46.67351485	53.49054569	38.0433296
ENSG00000186479	208.9370007	208.3293606	149.9788934	181.25436	157.5666552	169.4758737	140.7514518	86.73967386	125.0521435	90.91126683	120.9553994	141.4472688
ENSG00000153006	53.87240252	47.44282135	29.13681428	37.25490491	51.76212841	40.86314214	28.05712493	31.78247592	34.30512347	27.07995182	38.46816457	24.22399974
ENSG00000153015	100.860418	78.38541856	49.25141247	62.20893892	112.7365475	65.64969283	52.2443016	46.90971205	56.09815782	47.81975619	76.70342401	39.24850372
ENSG00000049192	8.045608998	6.772200839	5.592538053	6.106398913	8.254577306	5.893305759	5.159931022	5.959214235	8.730963288	8.919190481	6.521343741	3.776212231
ENSG00000113593	73.61317511	63.6437217	36.67592635	42.01085021	98.09721428	54.33974575	43.60858371	47.77558079	53.48574361	48.85853742	74.72373037	35.07056678
ENSG00000113595	127.2367444	126.9507041	93.74453289	111.5298532	114.1959203	90.00291221	78.33061955	58.6244067	86.38153836	68.27300023	91.29881238	64.99905734
ENSG00000113597	47.27832092	49.35101054	38.31352036	44.94661892	58.96778153	42.33646858	24.79633519	26.12886241	26.22726374	32.81115856	36.52728846	25.34882891
ENSG00000253251	2.903054793	3.180315311	1.575798015	3.082557144	2.827534768	3.683316099	0.931654212	1.32426983	2.234301629	2.614863073	1.863241069	1.727416233
ENSG00000197860	376.7750399	252.6666976	145.5913774	259.3458077	280.4732068	150.5826288	140.1064604	99.88050525	166.6445276	103.9855822	184.9266761	103.5646291
ENSG00000123213	87.71372697	78.83440425	58.92248656	73.45293308	76.06980633	69.41967519	60.77252093	53.02172665	53.34824812	57.67026777	67.89184645	46.39920348
ENSG00000112851	406.0129489	397.5019984	234.5776182	298.6557507	674.0478043	303.5919128	342.3470902	441.8986555	486.3559038	448.1087266	474.6606623	342.7916911
ENSG00000153914	195.2096987	157.631393	112.1288431	132.0802342	239.2459257	150.1059643	125.1641601	139.6086001	158.8416589	134.8266384	176.1539161	106.3365295
ENSG00000069020	95.17872501	75.20510324	87.13236083	74.774029	68.36249382	121.9394294	116.600108	95.60209503	131.85817	95.63951239	101.7407259	128.6322507
ENSG00000134061	1.202694129	0.972802331	2.224656021	1.056876735	2.918745567	0.823329481	0.859988504	1.93547129	1.237459364	1.54026181	2.756044081	2.370175762
ENSG00000145675	689.9317077	525.6125823	329.9597451	529.1723096	581.195211	427.3513338	400.432147	422.4930092	478.5874089	416.4079893	550.0831081	306.9980199
ENSG00000145740	32.38979705	30.53102699	24.47121623	29.94484082	33.10952002	20.84323581	21.32054832	22.51258711	23.23673694	21.45620521	22.66943301	18.80071621
ENSG00000134057	3.73249902	7.408263902	5.25266005	4.491726123	2.052242977	4.159980536	3.869948267	2.24107202	2.509292599	1.683541978	2.484321425	2.852245408
ENSG00000153044	2.944527005	2.506836775	2.255554021	1.820176599	3.46601036	2.729987226	0.895821358	1.884537835	1.374954849	0.788040926	2.600773992	1.526553881
ENSG00000134056	15.17882935	12.68384577	8.558746081	11.30270953	9.896371687	6.673302109	6.234916652	4.78774477	6.290418432	4.943165809	6.249621086	5.624145876
ENSG00000134058	17.41832876	21.47648222	15.04732614	22.89899592	23.03072674	17.80991667	14.83480169	13.08989793	13.19956655	13.18177549	16.22572431	9.882427753
ENSG00000183323	18.91132837	14.14304927	11.52495411	9.981613608	14.59372783	10.35661821	10.92902057	12.98803102	12.34021977	15.65335839	18.74886326	9.199495754
ENSG00000085231	16.21563463	15.45259087	11.46315811	12.44765932	16.55476001	9.186623683	8.779049309	6.723216059	7.493503925	5.659566651	7.957592065	6.387422816
ENSG00000273841	12.52460782	14.70428138	20.5471702	18.26048136	10.94529587	15.20992883	13.68815035	9.575489539	12.16835041	11.89225397	12.69332978	13.4979501
ENSG00000152942	66.52142698	66.63695964	38.22082636	51.93374845	93.12622573	46.71311476	32.60789743	34.83848322	38.3268664	35.9991423	54.46098375	27.91986703
ENSG00000152939	1.534471819	1.908189187	2.07016602	2.11375347	4.013275154	1.949990876	1.361648464	4.78774477	2.440544856	3.044703578	2.134963725	2.852245408
ENSG00000197822	4.437526612	5.200750921	4.912782047	3.757783946	5.199015541	3.423317316	4.299942519	4.227476765	4.777968099	2.793963283	4.347562494	4.137764466
ENSG00000183474	5.391387473	5.312997344	3.275188031	2.231184218	5.837491133	3.423317316	4.22827681	2.95414039	3.506134864	3.76110442	4.26992745	3.454832467
ENSG00000205571	1.492999608	8.081742438	2.935310028	2.524761089	8.254577306	2.296655921	0.035832854	3.87094258	2.784283568	4.190944925	6.948336486	4.177936936
ENSG00000172062	12.85638551	8.642974552	8.991318086	6.253187348	10.39803108	3.986648013	4.192443956	3.66720876	3.815499705	3.438724041	7.18124162	1.365863998
ENSG00000249437	2.820110371	4.564687859	1.575798015	2.172468844	5.883096533	3.466650446	3.045792617	3.66720876	4.434229387	4.119304841	7.841139499	4.177936936
ENSG00000145736	8.252970055	2.99323794	1.575798015	3.288060953	4.651750747	2.903319749	3.726616849	2.0373382	2.440544856	1.970102315	4.813372762	2.611210585
ENSG00000145734	706.3961756	559.9974031	347.7569933	458.5083568	697.8082174	485.1143968	332.9230495	366.4152752	362.7818368	381.3043481	512.0807538	272.5702126
ENSG00000131844	31.89213051	34.38482084	33.27714632	33.55583633	36.48431958	34.18984003	27.16130358	28.47180134	29.45840763	37.10956361	36.02266067	34.02608255
ENSG00000164326	5.557276318	11.11239585	14.67655014	5.489887484	4.37811835	6.369970195	3.941613975	1.93547129	5.637314879	2.22084261	8.501037377	6.829319992
ENSG00000131711	6192.381763	7034.146575	4898.290885	4925.779527	5123.812237	6079.508221	4551.130827	3442.184756	4678.833854	3487.618398	6366.461828	5093.708575
ENSG00000113048	44.20937728	46.95642019	53.57713251	48.02917606	33.61117942	36.65982847	44.25357509	35.04221704	46.67971711	40.83484799	36.48847093	48.04627477
ENSG00000049883	37.6982401	36.14334813	35.53270034	33.93748627	32.97270382	37.30982543	31.89124035	33.10674575	31.5208399	36.6797231	29.03550666	30.65159502
ENSG00000178175	1.575944031	1.23471065	3.244290031	3.728426259	2.325875373	1.213327656	3.15329118	3.76907567	7.94036425	3.76110442	5.783810818	6.789147522
ENSG00000083312	231.1246337	203.3531026	172.1018616	180.1974833	256.1655289	201.9323885	142.8297573	162.1721207	174.3786487	176.3778873	161.3644401	153.0169403
ENSG00000157107	58.97348451	43.40195013	29.63118228	38.3998547	58.23809513	38.56648621	34.93703296	42.7841022	43.8266858	38.36326508	47.04683699	35.87401619
ENSG00000145741	115.4171641	124.181959	87.96660684	96.5867905	138.9596522	97.28287815	89.15214155	91.57835208	92.05322711	96.4991934	115.6762164	84.32201567
ENSG00000164331	16.67182896	18.10908954	15.29451015	13.88618599	18.01413279	12.0466103	11.82484193	12.7842972	12.30584589	12.07135419	14.09076058	11.36880916
ENSG00000164338	36.12229607	32.2521388	22.43194821	22.22376912	37.98929777	29.98652636	16.94894009	21.18831728	16.84319689	22.28006618	23.29051336	19.24261339
ENSG00000214944	32.30685263	37.97670636	38.00454036	37.54848178	25.12857511	38.04648865	24.22300952	34.32914867	33.03329024	33.16935898	33.96533199	29.56693832
ENSG00000171617	1091.590074	1409.852485	1307.510678	1352.919651	643.537792	1106.858154	1006.939039	507.9084132	788.0553715	571.1863912	767.3059627	989.7693292
ENSG00000049860	25.83718766	27.42554263	18.63149418	25.4531147	27.50005589	18.11324858	14.72730313	17.62297543	21.96490371	21.5278453	22.12598769	14.66295175
ENSG00000164347	72.24459214	67.2730227	67.69751864	75.12632124	66.72069944	58.84639133	56.43674556	39.93182872	44.82352806	47.17499544	48.79362549	38.24419196
ENSG00000164346	79.08750701	70.67783086	77.46128674	77.88594383	87.790394	65.99635787	48.41018619	39.42249417	41.97049675	41.76616908	52.9859179	32.25849385
ENSG00000198780	199.8960586	178.5092277	156.1893915	188.9460741	166.2316811	148.8926367	127.5649614	114.294673	143.3734168	109.9317092	142.4603067	94.76685801
ENSG00000176928	27.95227044	13.5069862	13.93499813	23.89715728	11.03650667	11.13661456	21.82220828	13.39549866	16.01822399	13.3608757	11.99461438	2.97276282
ENSG00000145700	6.718498236	4.676934281	4.047638038	4.168791565	5.563858736	3.72664923	2.759129783	3.66720876	4.021742932	3.331263915	6.366073652	2.731727997
ENSG00000113161	174.2247598	243.38766	178.4050537	176.5277724	151.4099263	158.5559248	96.49787669	79.81272398	95.31874488	89.08444469	91.14354229	76.80976368
ENSG00000113163	171.7778993	168.2948032	115.6821131	113.9958989	148.5367861	125.7527449	96.49787669	94.02315792	121.7866257	98.32601555	120.8777643	93.84289119
ENSG00000122008	97.12791894	79.28338994	57.00681054	53.66585198	85.55572942	67.81634936	52.638463	63.1574842	70.19144502	64.90591627	73.98619745	53.14817853
ENSG00000189045	2.322443835	1.49661897	3.306086031	2.377972654	3.192377963	3.596649838	1.82747557	2.24107202	1.649945818	2.041742399	2.018511158	3.012935291
ENSG00000152359	14.01760743	13.6566481	8.805930084	9.776109798	16.78278701	11.22328082	7.38156799	12.93709757	11.20588202	11.78479385	14.16839563	8.516563755
ENSG00000122012	18.04041193	31.61607574	17.85904417	23.45679198	16.41794381	9.359956205	15.62312448	8.505886984	11.92773331	9.92215166	10.55836606	5.94552564
ENSG00000145703	10.36805283	10.58857921	8.527848081	7.280706396	11.67498227	6.889967762	4.013279684	9.168021899	6.531035531	9.384851028	6.870701442	3.816384701
ENSG00000181104	3.400721329	2.02043561	3.058902029	2.524761089	2.64511317	1.343327048	2.293302677	1.375203285	2.681161955	2.364122778	2.872496648	2.450520703
ENSG00000145708	38.98387865	21.3642358	22.67913222	15.26599728	24.58131032	12.69660726	14.58397171	5.80641387	6.152922947	5.158086061	13.93549049	5.142076229
ENSG00000164252	32.97040801	22.33703813	19.89831219	23.45679198	30.14516906	21.75323155	15.69479019	16.09497178	19.35248949	19.34282273	21.58254238	17.15364492
ENSG00000132846	9.165358704	6.173553251	12.39009812	7.750429389	10.17000408	15.46992762	13.18649039	16.14590523	16.77444915	18.8055221	10.86890624	16.10916069
ENSG00000113231	22.14616085	20.01727872	16.74671616	21.84211919	18.15094899	22.70656042	15.3722945	17.52110852	21.82740822	18.73388201	20.10747654	17.27416233
ENSG00000164253	62.99628901	68.61997978	47.36663445	51.69888695	71.50926638	51.08976095	38.73531552	40.746764	46.26723065	40.3333674	47.47382974	36.79798302
ENSG00000171530	74.23525828	75.87858178	44.64761042	61.50435443	85.87496722	51.3064266	35.29536151	45.07610767	49.87648713	40.51246761	64.86407971	30.93280232
ENSG00000132842	86.88428274	74.75611755	55.67819653	57.9520743	118.3460116	65.08636213	62.42083223	65.85695731	76.00062925	72.75050549	88.77567343	58.97318676
ENSG00000085365	252.9390169	289.3338624	181.6802417	235.2137889	301.6797175	174.5891831	145.5530543	113.174137	148.0826372	122.7911043	205.732868	120.5575841
ENSG00000145685	21.77291095	30.04462582	27.40652626	24.89531864	32.42543903	25.04654947	22.86136106	35.85715232	32.13956959	37.96924462	42.3499168	37.44074255
ENSG00000113273	26.45927083	23.19759404	26.10881025	20.11001565	23.76041313	33.27984428	24.15134381	25.61952786	21.96490371	25.96953052	20.18511158	25.34882891
ENSG00000132837	5.847581798	6.51029252	6.210498059	5.577960545	3.237983363	6.239970803	3.296622598	6.264814965	3.987369061	6.340147451	4.192292405	3.615522349
ENSG00000132840	5.266970839	5.01367355	3.089800029	5.049522178	3.785248157	4.939976886	2.472466948	10.49229173	5.843558106	9.707231407	5.628540729	4.218109407
ENSG00000145692	0.912388649	2.244928455	1.421308014	1.467884354	2.097848376	3.163318532	0.465827106	0.40746764	0.378112583	0.322380379	1.280978235	0.522242117
ENSG00000152409	110.2746099	89.72230725	73.5681387	91.30240682	112.3260989	88.0095882	85.28219329	91.68021899	111.5432121	104.8094432	97.97542621	72.18992956
ENSG00000152413	414.7221133	348.4503117	167.6216516	194.7882538	318.3712938	247.562175	166.2644441	126.3659018	145.2983536	141.8831867	154.1055634	105.0911829
ENSG00000164329	67.47528784	54.96333167	47.33573645	50.75944096	66.76630484	53.29975061	44.97023217	52.91985974	48.26091518	56.13000596	56.90648765	44.91282207
ENSG00000164309	64.82106631	60.23891354	44.58581442	56.16125539	63.66513767	59.66972081	37.44533277	48.74331643	47.12657743	48.17795662	56.24658977	48.04627477
ENSG00000177034	135.9459087	128.8963088	93.65183889	108.0950038	158.9804226	100.4028636	78.07978957	77.5207185	97.96553296	82.24281665	103.9145071	82.71511685
ENSG00000113296	16.75477338	18.96964545	29.01322228	24.95403402	14.00085764	26.04321148	25.97881938	24.49899185	20.62432273	22.38752631	22.24244026	23.90261997
ENSG00000164300	50.67904225	53.35446628	55.70909453	47.44202232	68.13446682	65.21636152	71.19988154	91.47648517	89.13144806	86.11138119	79.304198	87.73667566
ENSG00000039319	259.242793	303.2898343	193.2360938	205.0047289	446.8873095	239.588879	184.2167041	288.1305549	212.980506	276.0292444	270.0535024	184.1907774
ENSG00000152380	9.580080818	10.13959352	5.963314057	6.1357566	8.026550308	7.236632807	7.990726514	6.621349149	8.662215546	7.199828461	6.094350996	5.985698111
ENSG00000189127	5.142554205	2.057851084	3.985842038	2.730264899	2.59950777	3.943314883	2.830795491	2.393872385	1.856189046	2.149202526	3.299489393	1.165001646
ENSG00000228716	22.89266065	23.60916425	19.24945418	17.93754681	30.32759065	24.0932206	18.13142429	9.779223359	7.252886826	10.56691242	21.54372486	19.48364821
ENSG00000113318	99.82361267	80.40585417	63.1864106	68.78506083	85.00846463	72.36632807	51.8501402	51.54465646	46.5765955	53.94498339	81.90497199	50.13524324
ENSG00000113319	225.4429408	299.6231178	184.6773478	254.9127969	208.7359134	194.4357569	178.2684503	154.9905036	232.5392388	164.9512938	239.8922876	159.8060878
ENSG00000131730	2.985999216	4.714349756	4.974578047	6.341260409	9.029869097	6.369970195	4.443273936	7.945618979	3.95299519	9.349030986	8.03522711	7.150699756
ENSG00000131732	21.85585537	14.51720401	11.12328011	12.65316313	27.31763429	15.68659327	11.00068628	14.41416776	15.19325108	12.71611494	15.91518413	11.0474294
ENSG00000145687	119.4399686	93.35160826	98.10115093	102.6638317	87.4255508	81.24961983	87.75466023	69.57509952	73.86944924	72.39230507	83.34122031	54.59438747
ENSG00000152348	12.27577455	12.83350767	8.558746081	9.981613608	11.03650667	8.016629157	7.847395097	11.86749501	8.352850705	10.208712	12.07224943	6.226732934
ENSG00000186468	263.555903	248.9999811	129.6480092	192.0579889	213.478875	148.2426397	107.8568915	135.2792565	129.6238683	134.7549984	126.0793123	100.1901415
ENSG00000205464	22.56088296	20.65334179	11.64854611	13.97425905	28.36655848	12.47994161	13.50898608	15.33096995	14.50577365	18.26822147	19.29230857	12.49363834
ENSG00000174695	194.4631989	192.6522769	137.0635293	178.0837298	248.5950326	127.0527389	123.981676	103.1911798	126.6333416	99.50807694	141.1016935	103.4842841
ENSG00000152422	21.98027201	19.71795493	9.022216086	12.44765932	23.44117533	9.099957421	7.023239447	7.741885159	8.559093932	9.886331618	13.19795757	6.066043052
ENSG00000038427	622.9540864	553.5245261	344.8216833	361.011478	730.5072888	375.4382433	410.1070177	475.6675362	335.7296001	478.269202	362.0122127	322.3037312
ENSG00000145681	25.46393776	17.21111816	12.01932211	14.03297442	22.89391054	8.796625507	9.854034939	2.903206935	5.843558106	3.868564546	8.190497199	4.41897176
ENSG00000164176	493.1045927	637.0358646	341.2066172	407.3966236	735.1590396	455.4312024	340.6271132	345.0741576	418.2268911	324.0997409	473.7290418	324.9551142
ENSG00000127184	100.860418	106.035454	75.39112072	88.01434587	99.37416546	60.01638585	49.77183465	39.62622799	46.0953613	42.69749018	51.82139223	44.1897176
ENSG00000145715	173.7685655	161.7845107	102.426871	111.6179263	150.4522129	118.6894447	98.64784795	98.81090269	128.4895306	113.4778934	147.1184094	77.53286815
ENSG00000134480	152.6592099	118.5696379	83.08472279	94.06202941	142.4256626	115.0494617	79.44143803	84.34580147	94.49377197	93.56194995	113.9682454	76.93028109
ENSG00000164180	44.41673834	42.69105612	30.77440829	39.01636613	53.85997678	38.43648682	27.73462925	34.22728176	34.9926009	30.59031595	36.83782863	28.04038444
ENSG00000081189	776.6915738	500.4319681	305.4576309	633.8618218	264.8305548	168.6958773	400.4679799	281.0508047	442.7698351	331.9801501	440.2295201	109.7511895
ENSG00000153140	26.21043756	25.10578322	16.00516415	20.87331551	35.61781699	20.19323885	12.36233474	15.48377032	17.59942206	22.60244656	21.50490734	12.65432822
ENSG00000176055	79.87547902	83.73583137	38.25172436	44.30074981	76.70828192	55.29307462	39.63113688	33.87074757	38.73935286	33.20517902	49.95815116	36.9586729
ENSG00000113356	25.58835439	22.59894645	11.33956611	13.65132449	30.51001225	20.79990268	13.18649039	15.53470377	15.70885914	15.18769785	21.85426504	13.37743269
ENSG00000176018	53.58209704	47.85439157	28.05538427	35.2292245	62.06894869	37.65649047	33.21705596	33.00487884	45.54537936	37.3603039	35.2074927	31.4952169
ENSG00000164199	714.2344235	638.6821455	532.7124231	551.5722249	620.4158545	517.2242466	397.8521815	432.1703656	471.5751392	451.905651	488.7126054	440.2501047
ENSG00000113369	64.98695516	74.15746997	45.75993844	64.17590396	108.7688778	66.47302231	69.44407168	67.23216059	120.6866618	63.6522148	95.99573257	95.36944507
ENSG00000175745	70.58570369	57.65724582	44.74030443	51.99246382	47.01916686	51.26309347	49.23434184	60.6617449	50.70146004	63.47311459	46.85274938	39.52971101
ENSG00000113391	99.49183498	89.53522988	55.40011453	70.37037593	99.92143026	58.88972446	48.33852048	46.50224441	55.37630653	51.86742095	59.66253173	44.67178724
ENSG00000248483	10.32658062	8.119157913	8.43515408	7.955933199	9.394712293	10.39995134	10.03319921	10.13575754	11.51524686	12.10717423	9.976103223	11.16794681
ENSG00000185261	32.14096378	27.83711284	23.57517422	24.3081649	19.19987318	19.49990876	17.45060005	20.52618236	18.76813368	22.70990669	18.4771406	13.17657034
ENSG00000133302	45.41207141	35.28279222	21.1960282	33.55583633	36.66674118	30.50652393	17.4147672	30.76380682	26.39913309	27.76053262	32.37381357	14.50226187
ENSG00000175471	201.1816972	180.0058466	136.6927533	163.7865362	211.2442104	240.9755391	134.0865409	107.8261242	198.0278721	111.0421305	181.8989094	184.8737094
ENSG00000153347	1.24416634	4.714349756	1.359512013	3.464207076	19.06305698	0	0.788322795	6.162948055	2.921779053	6.053587114	0.815167968	1.285519057
ENSG00000198677	260.8187371	241.965872	177.6326037	191.0011121	255.6638695	179.5724931	131.7215725	145.415014	156.0917492	148.939735	192.8454506	121.1199987
ENSG00000164291	14.30791291	16.57505509	8.805930084	9.864182859	15.55144122	11.35328021	8.886547872	10.89975937	14.29953043	11.21167318	12.14988447	6.66863011
ENSG00000175449	2.156554989	2.095266558	1.421308014	1.555957415	3.009956366	1.51665957	0.573325669	2.0373382	1.787441303	2.328302736	1.902058591	1.325691528
ENSG00000164292	147.0604614	144.4985616	127.6396392	130.8472113	160.9414548	114.5294641	133.8357109	144.294478	151.2106595	148.8322749	129.844612	180.6154276
ENSG00000173221	13.22963541	23.27242498	16.46863416	16.32287402	15.64265202	19.23990998	11.64567765	14.15950049	16.49945818	13.11013541	18.05014786	21.01020209
ENSG00000118985	137.8536305	137.9134381	90.50024286	123.9481549	154.7391204	115.6994586	120.3983905	109.0994606	132.7518906	113.3704332	148.7099278	103.8056639
ENSG00000175426	67.55823226	38.31344563	40.97074839	33.35033252	24.58131032	44.93645641	35.51035863	33.31047957	35.61133058	34.53052058	41.76765396	11.20811928
ENSG00000153113	131.881632	112.8824858	81.07635277	83.55197743	128.8352535	99.49286781	79.65643516	105.8397195	103.1903614	106.349705	113.1530774	91.47271542
ENSG00000164307	37.82265673	35.95627076	30.71261229	32.67510572	41.13607033	31.32985341	28.41545348	35.6534185	38.77372673	38.21998491	39.78796033	24.50520703
ENSG00000164308	5.847581798	6.547707994	11.40136211	2.81833796	10.35242568	5.849972628	7.202403719	3.76907567	14.64326914	3.689464336	7.414146754	1.928278586
ENSG00000113441	241.7415198	210.4620427	173.3995776	204.5350059	196.6048772	207.6956949	176.9784675	186.0599111	191.9436969	178.8136501	201.4629406	169.045756
ENSG00000145721	46.4903489	52.306833	39.58033838	37.40169334	56.00343056	31.15652089	47.04853772	45.8401095	38.77372673	43.66463131	36.76019359	41.49816207
ENSG00000058729	36.61996261	41.45634547	22.52464221	28.88796409	40.95364873	30.15985888	17.48643291	23.53125621	22.27426855	24.32180858	27.90979851	15.42622869
ENSG00000174136	60.54942854	68.47031788	68.59356065	60.85848532	44.32844829	71.71633111	50.91848599	42.12196728	47.36719453	46.67351485	42.3499168	53.95162794
